,code,product_name
12077,19877,wesoła rodzinka salceson własnego wyrobu kg 
12078,19878,pychota galaretka z żołądków drobiowych g 
12079,19879,cf mini donut z cukrem g 
12080,19880,cf bajgel z sezamem g 
12081,19883,haga szynka konserwowa drobiowa kg 
12082,19884,hańderek szynka tradycyjna z tłuszczykiem kg 
12083,19900,łuków łopatka luksusowa kg 
12084,19905,tuliszków bułka pieguska g 
12085,19906,kacperek ciasto mix kg 
12086,19907,ozimek kanapka szkolna szt 
12087,19908,ozimek kanapka z wędzonym serem i rukolą szt 
12088,19909,ozimek kanapka z grillowanym kurczakiem i świeżym ogórkiem szt 
12089,19911,polaszewska rogaliki z marmoladą kg 
12090,19912,polaszewska rogaliki z serem kg 
12091,19915,swojscy schabowa kanapkowa kg 
12092,19916,swojscy szynka biała kg 
12093,19918,remedium kapusta kiszona kg 
12094,19919,la petite kostka malinowa kg 
12095,19937,róża szt 
12096,19940,balcerzak kiełbasa podwawelska kg 
12097,19941,laskowski adwokatki kg 
12098,19942,filaty śledziowe w sosie koperkowym kg 
12099,19943,księży młyn rolada z polędwiczką kg 
12100,19944,wesoła rodzinka polędwica z kurcząt od babci dla wnucząt kg 
12101,19945,nova ciasto truskawkowiec kg 
12102,19946,biegun parówka śląska kg 
12103,19947,admat knedle ze śliwką kg 
12104,19948,admat kluski leniwe z serem kg 
12105,19952,kier kiełbasa z czosnkiem niedżwiedzim kg 
12106,19953,mochy bułka tarta g 
12107,19954,la lorraine babka kg 
12108,19955,leczo grill kg 
12109,19960,kaminiarz boczek wędzony delikatesowy paski kg 
12110,19961,olewnik pasztetowa delikatesowa kg 
12111,19962,kołdras kiełbasa franciszka kg 
12112,19965,wędliny od zawsze kiełbasa zwyczajna złota kg 
12113,19966,polaszewska bułka z sezamem szt 
12114,19967,pruhni metka cebulowa kg 
12115,19969,olewnik pasztetowa z gęsiną kg 
12116,19970,wrzesiński ser śmietankowy kg 
12117,19971,tuliszków torcik okolicznościowy szt 
12118,19979,maratońska bułka z kruszonką g 
12119,19980,maratońska bułka pszenna safari g 
12120,19981,arturo pasztet pieczony z żórawiną kg 
12121,19984,la petite batonik browni kg 
12122,19985,pruchnik filet prasowany z indyka kg 
12123,19987,pietrak rożki kg 
12124,19988,pietrak beza ze śmietaną szt 
12125,19989,pietrak torcik tiramisu szt 
12126,19990,pietrak tartaletka z bezą szt 
12127,19991,pietrak babeczka z owocem szt 
12128,19995,piekuś ciastka czekoladowe kg 
12129,19996,mik mar bezy z kremem kg 
12130,19997,la petite babka marmurkowa szt 
12131,19998,la petite babka piaskowa kg 
12132,19999,la petite babka drożdżowa kg 
12133,20000,admat brokuł kg 
12134,20002,admat fasolka szparagowa zielona kg 
12135,20003,admat zupa zimowa kg 
12136,20004,admat pierogi ruskie kg 
12137,20005,hańderek karczek z wędzarni biesiada kg 
12138,20007,balcerzak kindziuk z zielonym pieprzem kg 
12139,20008,pietrak ciasto czekoladowo śmietankowe kg 
12140,20009,pietrak serniczki kg 
12141,20010,pietrak ciasto malinowa chmurka kg 
12142,20011,pietrak babeczki z kajmakiem i orzechami szt 
12143,20012,pietrak ptysie ze śmietaną szt 
12144,20013,pietrak faworki drożdżowe kg 
12145,20014,komers kotlet rybny kg 
12146,20015,tosta bułka z rzepakiem g 
12147,20016,tosta chleb z rzepakiem szt 
12148,20017,pekpol baleron bezosłonkowy kg 
12149,20018,macioszek rogaliki z nadzieniem kg 
12150,20020,uni pal salceson ozorkowy czarny kg 
12151,20021,kargowa barbara chleb piwny krojony g 
12152,20022,olewnik kiełbasa biała parzona kg 
12153,20023,cf croissant z serem i szynką g 
12154,20024,pietrak rolada bezowa z wiśnią kg 
12155,20025,pietrak kule rumowe kg 
12156,20026,polaszewska gniazdko ptysie g 
12157,20027,polaszewska jabłecznik z bitą śmietaną kg 
12158,20028,polaszewska makówka kg 
12159,20029,chleb duży cały kg 
12160,20030,uni pal filet wędzony z kaczki kg 
12161,20031,cebula dymka biała kg 
12162,20032,cebula dymka czerwona kg 
12163,20033,kawski kiełbasa swojska kg 
12164,20034,prosiaczek polędwica z beczki kg 
12165,20035,swojscy polędwica z kurcząt kg 
12166,20036,toporski chleb mały szt 
12167,20037,toporski chleb malutki szt 
12168,20038,toporski chleb razowy żytni mały szt 
12169,20039,toporski bułka mała szt 
12170,20043,wawrzyniak placek foremka kg 
12171,20044,kozłowski boczek pieczony kg 
12172,20045,melon piel de sapo szt 
12173,20046,pietrak mini serniczki kg 
12174,20047,pietrak eklery z budyniem szt 
12175,20049,good food śledż w sosie musztardowym z kawiorem kg 
12176,20050,good food śledż po skandynawsku z imbirem i porem kg 
12177,20051,pabich jagodzianka ze śmietaną szt 
12178,20052,gustavus schab dobrze sprawiony kg 
12179,20053,kier boczek parzony kg 
12180,20054,swojski stragan zestaw szynka schab i boczek prosto z wędzarni kg 
12181,20055,zielińki smalec kg 
12182,20056,pozmeat parówki z szynki kg 
12183,20057,morszczuk argentyński filet b s kg 
12184,20060,piekuś ciastko g 
12185,20061,olek ciasto w z kg 
12186,20062,wędliny od zawsze golonka pieczona kg 
12187,20063,uni pal kaszanka kg 
12188,20064,wójcik tort kg 
12189,20066,kabanos polędwica łososiowa kg 
12190,20072,księży młyn zrazowa pieczona z pieca od gospodarza kg 
12191,20073,mat piek koperta jabłko ser g 
12192,20075,toporski ciasto cygan kg 
12193,20076,toporski porzeczkowiec kg 
12194,20077,toporski bułka tarta g 
12195,20078,toporski rogal mały szt 
12196,20079,wójcik muffinki dzień kobiet szt 
12197,20080,aves pasztet z kurkami kg 
12198,20081,niemann torcik mały szt 
12199,20082,niemann torcik duży szt 
12200,20084,lukullus kiełbasa biała surowa kg 
12201,20085,good food śledź z suszonymi pomidorami kg 
12202,20086,wójcik tort szt 
12203,20087,anna bułka chałka szt 
12204,20089,mat piek sakiewka kg 
12205,20090,mat piek poduszki kg 
12206,20091,piekarnia rodzinna kirschhiebel pizzerka szt 
12207,20092,piekarnia rodzinna kirschhiebel paszteciki szt 
12208,20099,tarczyński kiełbasa jałowcowa kg 
12209,20101,indykpol pasztet z kaczką kg 
12210,20102,anna ciastko jabłuszko kg 
12211,20103,anna ciastko mini deserek szt 
12212,20104,maratońska tort duży kg 
12213,20105,swojski stragan kiełbasa zwyczajna wyborna kg 
12214,20106,pruszcz kiełbasa zielonogórska kg 
12215,20107,peklimar mielonka królewska kg 
12216,20110,hańderek szynka pieczona z dworu kg 
12217,20111,marcepan sernik crunch kg 
12218,20112,marcepan ciasto kinder bueno kg 
12219,20113,la lorraine bułka muszelka g 
12220,20116,wędliny od zawsze schab pieczony kg 
12221,20117,wędliny od zawsze schab z czarnuszką kg 
12222,20118,wędliny od zawsze szynka pieczona kg 
12223,20120,ozimek kanapka drwala szt 
12224,20121,wędliny od zawsze pisanka mini szt 
12225,20122,wędliny od zawsze kiełbasa jałowcowa od zawsze kg 
12226,20123,palma wielkanocna szt 
12227,20128,marciniszyn ogień i dym schab z ognia kg 
12228,20129,mariszyn ogień i dym szynka z ognia kg 
12229,20130,marciniszyn golonka z pieca na ciepło kg 
12230,20132,toporski chleb mały krojony g 
12231,20133,toporski chleb malutki krojony g 
12232,20134,seko sałatka a la gyros kg 
12233,20135,seko filety śledziowe w sosie tzatziki kg 
12234,20137,la petite mazurek cukrowy mały szt 
12235,20138,pietrak ciasto kukułka kg 
12236,20139,pietrak ciasto kruszaniec kg 
12237,20140,pamso szynka z kresowej kg 
12238,20142,admat pierogi z jagodami kg 
12239,20143,admat pierogi z truskawkami kg 
12240,20144,hańderek bekon włoski kg 
12241,20145,swojscy pasztet z kurkami kg 
12242,20148,amir wafle landrynkowe luz 
12243,20150,mat piek pączek z serem g 
12244,20151,taurus kiełbasa swojska pilzeńska kg 
12245,20152,golonka z pieca kg 
12246,20157,szypiórkowski chleb orkiszowy kg 
12247,20158,king zestaw rodzinkowy do święconki gotowy szt 
12248,20162,mrotek szynka świąteczna z listkiem kg 
12249,20163,pietrak kula rumowa szt 
12250,20167,gs bukowiec bułka kebab g 
12251,20168,gs bukowiec bułka do zapiekanki g 
12252,20169,gs bukowiec bułka do hamburgera g 
12253,20170,miłosław mazurek szt 
12254,20171,la petite babka piaskowa szt 
12255,20172,la petite babka drożdżowa szt 
12256,20173,mrotek szynka gotowana mała kg 
12257,20174,mrotek szynka wiejska wędzona mała kg 
12258,20175,bell salami z cebulką kg 
12259,20176,bell salami meksykańskie kg 
12260,20177,łuków szynka zapiekana kg 
12261,20178,sandra baranek wilkanocny g 
12262,20179,sandra kura wilkanocna duża g 
12263,20180,sandra kura wilkanocna mała g 
12264,20184,malczewski baran babka mały szt
12265,20185,malczewski mazurek szt
12266,20187,swojscy kiełbasa żywiecka wojskowa kg
12267,20189,słomiński kiełbasa podwawelska kg 
12268,20190,m m partner szynka z kotła kg
12269,20191,bukat pasztetowa firmowa kg 
12270,20195,toporski brzdąc kg
12271,20196,toporski gruszkowe kg
12272,20197,marciniszyn golonko z pieca na zimno kg
12273,20198,marciniszyn ocypek z fileta z pieca kg 
12274,20199,marciniszyn kiełbasa zwyczajna z ognia na ciepło kg
12275,20201,swojski stragan kiełbasa krakowska z indyka kg 
12276,20203,piekuś mazurek g 
12277,20204,ogród cebula dymka g
12278,20205,mik mar babka keks g 
12279,20206,polędwiczka wieprzowa grill kg
12280,20207,niemann mazurek kg 
12281,20208,kilian kostka cappuccino kg
12282,20209,kilian kostka słony karmel kg
12283,20210,aleksandria polędwica sopocka porcje kg 
12284,20225,niewieścin szynka konserwowa kg 
12285,20226,marcepan mazurek szt 
12286,20227,marcepan mazurek do święconki szt 
12287,20228,artryb kostka z łososia kg
12288,20229,zawistowski kiełbasa łabiszyńska kg
12289,20230,maxx babka piaskowa szt
12290,20232,skupin babka baranek w czekoladzie kg
12291,20233,skupin babka baranek w pudrze kg
12292,20234,skupin ciasto pistacjowo malinowe kg
12293,20235,skupin mazurek kajmakowy kg
12294,20236,skupin chlebek do święconki szt
12295,20237,skupin chleb do żurku szt
12296,20238,kwiecińscy kiełbasa koszyczkowa kg 
12297,20239,la lorraine babeczka do święconki g 
12298,20240,la lorraine mazurek g 
12299,20244,sokołów filet wędzony kg 
12300,20245,eitnerowie babeczka do święconki szt
12301,20246,marcepan babeczkia do święconki szt
12302,20247,mrotek kiełbasa jałowcowa kg 
12303,20248,kraina ciast sernik wiedeński kg 
12304,20251,dworecki kiełbasa biała surowa kg 
12305,20255,roma jajko keksowe szt
12306,20256,mrotek kiełbasa biała surowa kg
12307,20257,szypiórkowski babeczka wielkanocna szt
12308,20258,biegun kiełbasa biała surowa delikatesowa kg 
12309,20260,słomiński kiełbasa biała surowa delikatesowa kg
12310,17317,przecena nabiał vat szt na sztukowe 
12311,20295,pietrak keks kg
12312,20292,wawrzyniak babka piaskowa kg
12313,20288,śliwka żółta szt
12314,20273,tobake baranek średni szt
12315,20272,tobake baranek mały szt
12316,17658,la petite kostka brzdąc kg 
12317,17665,la petite kostka advocat kg 
12318,17823,la petite sernik staropolski kg 
12319,20274,tobake baranek duży szt
12320,18662,tobake bułka ciabatta szt
12321,18688,tobake bułka hot dog szt
12322,18649,tobake bułka kajzerka szt
12323,18993,tobake bułka kresowa szt
12324,18853,tobake bułka kwiatek szt
12325,18645,tobake bułka mała poznańska szt
12326,18689,tobake bułka maślana szt
12327,18669,tobake bułka poznańska szt
12328,18646,tobake bułka słoneczna szt
12329,18648,tobake bułka wrocławska g
12330,17643,la petite sernik ambasador kg 
12331,20267,malczewski baran babka duży szt
12332,20263,miłosław chleb do żurku szt
12333,20277,hert chlebek wielkanocny szt
12334,20275,hert babeczka wielkanocna szt
12335,20268,malczewski figurka mała szt
12336,20266,miłosław rolada kg
12337,20281,kuczora tort czekoladowy szt
12338,20279,wawrów chlebek okolicznoścowy g
12339,20278,malczewski chlebek wielkanocny g
12340,20276,hert chleb żurkowy szt
12341,19296,tobake bułka z solą szt
12342,18706,tobake chałka szt
12343,19299,tobake chleb diabetyczny szt
12344,18640,tobake chleb kresowy szt
12345,18642,tobake chleb mieszany g
12346,18667,tobake chleb mieszany krojony g
12347,18670,tobake chleb mieszany okrągły g
12348,19452,tobake chleb pyszny szt
12349,18643,tobake chleb razowy krojony g
12350,18647,tobake chleb staropolski szt
12351,18668,tobake chleb starowiejski g
12352,18727,tobake chleb tostowy szt
12353,18683,tobake chleb ziołowy krojony g
12354,18644,tobake chleb żytni szt
12355,18673,tobake ciastka kruche kg
12356,20294,słomiński kiełbasa jałowcowa słomiński kg
12357,20293,puchnik śląska delikatesowa kg
12358,20289,bogdaniec bułka świąteczna g
12359,20287,śliwka czerwona szt
12360,16232,polaszewska bułka mała wrocławska g 
12361,16234,polaszewska chałka g 
12362,16235,polaszewska jagodzianka g 
12363,16237,polaszewska pączek z polewą budyniem nadzieniem g 
12364,16238,polaszewska drożdżówka g 
12365,16269,polaszewska gniazdka poznańskie g 
12366,16296,polaszewska chleb ig dla diabetyków g 
12367,16313,polaszewska babka piaskowa g 
12368,16334,polaszewska bułka ziarnisata g 
12369,16601,polaszewska rogal z makiem g 
12370,18808,polaszewska bagietka g 
12371,19904,polaszewska bułka maślana szt 
12372,19930,polaszewska chruścik g 
12373,19939,polaszewska bułka hot dog g 
12374,19752,admat kartacz z mięsem kg 
12375,20001,admat kalafior kg 
12376,20100,admat mieszanka składnikowa kg 
12377,20141,admat mieszanka bankietowa kg 
12378,20283,maratońska chlebek do święconki szt
12379,2166,przedecz chleb żytni domowy g 
12380,2220,przedecz tort popularny kg 
12381,20265,miłosław jabłecznik kg
12382,20264,miłosław ciasto mix kg
12383,7824,kier szynka z komina kg 
12384,18780,tobake ciasto drożdżowe z owocami g
12385,18852,tobake ciasto orfeusz kg
12386,20271,tobake ciasto truskawkowe kg
12387,2768,piotruś bułka grahamka g 
12388,2769,piotruś bułka poznańska g 
12389,2770,piotruś chleb mały g 
12390,2774,piotruś bułka kajzerka g 
12391,2775,piotruś bułka słodka szt 
12392,2776,piotruś pączek g 
12393,2779,piotruś rożek z serem g 
12394,1733,piotruś pączek wiedeński szt 
12395,3595,piotruś chleb ze słonecznikiem g 
12396,3601,piotruś chleb razowy krojony g 
12397,3604,piotruś bułka drwala g 
12398,3606,piotruś bułka wieloziarnista g 
12399,3607,piotruś chleb wieloziarnisty krojony g 
12400,3617,piotruś pizzerka g 
12401,9387,piotruś chleb żytni z ziarnem szt 
12402,18655,tobake drożdżowka szt
12403,18657,tobake ekler szt
12404,18696,tobake ekler z kremem ajerkonakowym szt
12405,18654,tobake eklerki kg
12406,18660,tobake faworki drożdżowe kg
12407,18658,tobake gniazdko szt
12408,18650,tobake grahamka szt
12409,827,monika grzebień szt 
12410,828,monika rogalik półfrancuski szt 
12411,846,monika drożdżówka szt 
12412,18909,monika trójkąt czakoladowy szt 
12413,18748,tobake grzybek szt
12414,18674,tobake karpatka kg
12415,19080,tobake kopiec kreta kg
12416,18672,tobake kółko szt
12417,19059,tobake krajanka deserowa kg
12418,20269,tobake mazurek kg
12419,18838,tobake mozaika kg
12420,18678,tobake napoleonka szt
12421,18934,tobake omlet szt
12422,18677,tobake paluch szt
12423,18656,tobake pączek szt
12424,18652,tobake pączusie nadziane kg
12425,19325,tobake pierniczki kg
12426,18690,tobake placek drożdżowy kg
12427,19091,tobake porzeczkowiec kg
12428,18671,tobake precel szt
12429,18659,tobake ptyś szt
12430,18830,tobake rogal maślany szt
12431,18651,tobake rogal z makiem szt
12432,18663,tobake rogaliki kg
12433,19113,tobake roladki drożdzowe kg
12434,19135,tobake sernik kg
12435,18653,tobake serusie kg
12436,19065,tobake stefanka kg
12437,19074,tobake strucla makowa kg
12438,19075,tobake strucla serowa kg
12439,20270,tobake śmietanowiec kg
12440,18732,tobake tarta z jabłkiem kajmakiem i orzeszkami kg
12441,20074,tobake torcik okolicznosciowy szt
12442,2180,przedecz babka w polewie kg 
12443,2181,przedecz babka cytrynowa kg 
12444,2183,przedecz babeczki z owocami g 
12445,2184,przedecz biszkopt z ananasem kg 
12446,2187,przedecz czekolada wisienka kg 
12447,2202,przedecz torcik w z kg 
12448,2208,przedecz ciasto tęczowe kg 
12449,2218,przedecz bułka tarta kg 
12450,2234,przedecz makowiec kg 
12451,2235,przedecz ciasto pizza szt 
12452,2271,przedecz babeczka z jagodami szt 
12453,2655,przedecz ciasto ananasem kg 
12454,14472,przedecz spody do babeczek szt 
12455,18916,tobake tort szt
12456,3733,piekarnia rodzinna kirschhiebel chleb razowy wieloziarnisty szt 
12457,3741,piekarnia rodzinna kirschhiebel chleb graham szt 
12458,18833,piekarnia rodzinna kirschhiebel bułka tarta szt 
12459,1060,agrest kg
12460,1,agrest op
12461,5176,ananas kg
12462,1023,piekarnia rodzinna kirschhiebel chleb z makiem g 
12463,3663,piekarnia rodzinna kirschhiebel chleb wiejski g 
12464,3664,piekarnia rodzinna kirschhiebel pączek szt 
12465,3665,piekarnia rodzinna kirschhiebel chleb firmowy mały g 
12466,3734,piekarnia rodzinna kirschhiebel chleb słonecznikowy szt 
12467,3735,piekarnia rodzinna kirschhiebel chleb firmowy szt 
12468,3736,piekarnia rodzinna kirschhiebel bułka fitness szt 
12469,3738,piekarnia rodzinna kirschhiebel chleb orkiszowy szt 
12470,3739,piekarnia rodzinna kirschhiebel bułka ziołowa szt 
12471,3742,piekarnia rodzinna kirschhiebel chleb fitness szt 
12472,3744,piekarnia rodzinna kirschhiebel bułka cebulowo szpinakowa szt 
12473,3745,piekarnia rodzinna kirschhiebel chleb rustykalny szt 
12474,6704,piekarnia rodzinna kirschhiebel drożdżówka szt 
12475,12874,piekarnia rodzinna kirschhiebel kanapka szt 
12476,13063,piekarnia rodzinna kirschhiebel koperta z owocem szt 
12477,13065,piekarnia rodzinna kirschhiebel amerykanka szt 
12478,16133,piekarnia rodzinna kirschhiebel rogal szt 
12479,3513,arbuz szt
12480,236,bomax ciasto czekoladowe szt 
12481,297,bomax babka cytrynowa szt 
12482,14494,avocado szt
12483,318,bataty kg
12484,367,boczniak g
12485,2695,bąkowski sernik firmowy kg 
12486,10754,bąkowski chleb ze słonecznikiem krojony g 
12487,11082,bąkowski ciasto rolada śmietanowa kg 
12488,11102,bąkowski chleb do święconki szt 
12489,11215,bąkowski chleb do żurku g 
12490,14447,bąkowski strucla z makiem kg 
12491,14507,bąkowski kompozycja ciast kg 
12492,16555,borówka g
12493,3410,borówka g
12494,4235,familijna bułka ze słonecznikiem szt 
12495,4246,familijna precelek szt 
12496,19436,familijna pączek z serem szt 
12497,16663,społem szprotawa chleb baltoonowski g 
12498,16664,społem szprotawa chleb baltonowski g 
12499,16665,społem szprotawa chleb baltonowski g 
12500,16666,społem szprotawa chleb zakopiański g 
12501,16669,społem szprotawa chleb razowy g 
12502,16670,społem szprotawa chleb graham g 
12503,16671,społem szprotawa chleb kujawski g 
12504,16672,społem szprotawa chleb helios g 
12505,16673,społem szprotawa chleb fitness g 
12506,16674,społem szprotawa chleb ig g 
12507,16675,społem szprotawa chleb polskie żyto g 
12508,16676,społem szprotawa bułka poznańska g 
12509,16677,społem szprotawa bułka poznańska g 
12510,16679,społem szprotawa bułka słonecznikowa graham g 
12511,16680,społem szprotawa bułka grahamki g 
12512,16682,społem szprotawa bułka hamburger g 
12513,16687,społem szprotawa rogal maślany g 
12514,20291,koczorowscy chleb pszenny okrągły g
12515,7,botwinka szt
12516,928,bób g
12517,8,bób kg
12518,12911,brukiew kg
12519,9,brukselka kg
12520,10,brzoskwinia kg
12521,11,brzoskwinia kosz
12522,71,brzoskwinia paraguaya kg
12523,169,brzoskwinia szt
12524,1467,piekuś kostka alpejska kg 
12525,3150,piekuś tort cesarski g 
12526,3350,piekuś tort bezowa chmurka g 
12527,305,piekuś tort czekoladowy g 
12528,12080,brzoskwinia ufo kg
12529,6681,buraczek młody pęk szt
12530,872,buraki młode kg
12531,1526,cebula biała kg
12532,5697,cebula czosnkowa kg
12533,11666,cebula dymka kg
12534,5140,cebula szalotka kg
12535,17,chrzan pęczek szt
12536,1171,cukinia szt
12537,600,piekuś drożdżówka grzebień g 
12538,3151,piekuś kostka włoska kg 
12539,3188,piekuś kostka owocowa kg 
12540,3189,piekuś kostka cesarska kg 
12541,3209,piekuś sernik klasyczny kg 
12542,3211,piekuś sernik firmowy kg 
12543,3212,piekuś jabłecznik z kruszonką kg 
12544,3224,piekuś kostka owocowa z brzoskwiniami kg 
12545,3247,piekuś kostka marcello kg 
12546,3255,piekuś kostka snikers kg 
12547,3273,piekuś kostka wiśniowy raj kg 
12548,3324,piekuś kostka lodowa kg 
12549,3345,piekuś kostka tiramisu kg 
12550,803,piekuś kostka pralinowa malinowa kg 
12551,2712,piekuś sernik z brzoskwiniami kg 
12552,12670,piekuś placek ze śliwką kg 
12553,14367,piekuś kostka kinder kg 
12554,12034,cykoria tacka szt
12555,1522,cytryna siatka g
12556,554,piekuś bułka mleczna g 
12557,558,piekuś bułka grahamka g 
12558,565,piekuś bułka zwykła pszenna g 
12559,572,piekuś bułka żytnia ziarnista g 
12560,616,piekuś rogal mleczny g 
12561,573,piekuś chałka cukiernicza g 
12562,602,piekuś drożdżówka z jabłkiem g 
12563,607,piekuś drożdżówka zwykła z kruszonką g 
12564,1557,piekuś babka piaskowa g 
12565,3216,piekuś seromak kg 
12566,3223,piekuś chleb denar g 
12567,3245,piekuś sernik królewski kg 
12568,3301,piekuś chleb z niskim indeksem glikemicznym g 
12569,3342,piekuś bułka mleczna z sezamem g 
12570,3347,piekuś kremówki g 
12571,3355,piekuś makowiec luksusowy kg 
12572,3364,piekuś babka piaskowa z czekoladą g 
12573,31,piekuś chleb do żurku szt 
12574,875,piekuś chleb do święconki szt 
12575,900,piekuś baba drożdżowa szt 
12576,948,piekuś przysmak wielkanocny szt 
12577,2326,piekuś keks kg 
12578,5383,piekuś pączek z maliną g 
12579,5886,piekuś bułka nicejska szt 
12580,10117,piekuś babka klementynka kg 
12581,10204,piekuś mini chałka g 
12582,18084,piekuś ekler toffi g 
12583,18601,piekuś mini pizza z salami i pieczarkami g 
12584,5937,czarna rzepa kg
12585,14919,czereśnia g
12586,15267,czereśnia g
12587,22,czereśnia kg
12588,666,społem chleb graham krojny szt 
12589,691,społem wianek kwiatowy g 
12590,1580,społem babka extra szt 
12591,1618,społem bułka chlebowa szt 
12592,3112,społem babeczki kg 
12593,19250,daktyle kg
12594,5019,dominik kapusta kwaszona kg
12595,5020,dominik kapusta młoda kiszona kg
12596,326,dynia duża szt
12597,12862,dynia hokkaido kg
12598,24,dynia kg
12599,4127,dynia muscat kg
12600,12863,dynia piżmowa kg
12601,25,dynia szt
12602,2156,fasola czerwona kg
12603,4130,fasola drobna kg
12604,881,fasola jaś kg
12605,4411,fasola orzełek kg
12606,5016,fasola sucha średnia kg
12607,5011,fasola szeroka kg
12608,1012,fasola szparagowa zielona kg
12609,26,fasola szparagowa żółta kg
12610,1079,figa szt
12611,1822,granat szt
12612,28,granat szt 
12613,1374,grapefruit zielony kg
12614,29,grapefruit żółty kg
12615,2340,groch cały kg
12616,1149,groch łuskany kg
12617,2129,groch połówki kg
12618,1042,grześkowiak kapusta kiszona kg
12619,18813,grześkowiak surówka indyjska z żółtym curry kg
12620,17116,grześkowiak surówka kubek g
12621,1086,grześkowiak surówka wielowarzywna wenecka kg
12622,2374,hiacynty szt
12623,6375,hiacynty szt
12624,16766,imbir kg
12625,5311,jabłka młode kg
12626,13579,jabłka paczka kg
12627,5711,jabłka suszone kg
12628,167,jabłka szt
12629,36,jagody kg
12630,320,jarmuż g
12631,994,jeżyny g
12632,5325,jeżyny g
12633,5009,krośnice pączki z dzemem kg 
12634,18751,społem mufinka g 
12635,19678,żeberka grill kg
12636,7955,wołowina na bulion kg
12637,20067,antrykot wołowy b k kg
12638,19675,boczek w przyprawach grill kg
12639,7696,boczek z ż z s kg
12640,7021,biodrówka wieprzowa kg
12641,7022,boczek bez kości wieprzowy kg
12642,19676,boczek grill kg
12643,7724,boczek łuskany b tł kg
12644,19903,bigos kg
12645,2833,społem placuszki z owocami szt 
12646,1330,bystry boczek grill kg
12647,1286,bystry karkówka grill kg
12648,1944,bystry pierś na grilla kg
12649,676,społem chleb ze słonecznikem g 
12650,12717,bystry udko grill kg
12651,8622,cedrob podudzie wędzone kg
12652,12568,cerob mix drobiowy w marynacie kg
12653,2824,społem rogalik nadziewany kg 
12654,14980,chabura boczek grilowy kg
12655,14981,chabura karczek grillowy kg
12656,8116,ciepłuch karkówka na grill kg
12657,1749,bomax krążki bezowe kg 
12658,19070,wątroba z kaczki kg
12659,7880,wątroba z indyka kg
12660,19034,wątroba z gęsi kg
12661,7839,wołowina extra kg
12662,11825,zestaw rosołowy z kaczki kg
12663,18797,zestaw rosołowy z kaczki świeży kg
12664,7858,zrazowa dolna wołowa kg
12665,8999,zrazowa górna wołowa kg
12666,16083,zyguła ćwiartka wędzona z kurczaka kg
12667,19672,żeberka mostki grill kg
12668,19405,żeberka paski bbq kg
12669,8695,żeberka wędzone paski kg
12670,16535,żeberka płat kg
12671,898,kłos chlebek do święconki 
12672,11030,anna babeczka mini szt 
12673,7505,udziec z k z indyka kg
12674,19902,udziec z kurczaka grill kg
12675,19673,udziec grill szt
12676,7865,udziec b k z indyka kg
12677,5080,udo z rożna kg
12678,9357,udo pieczone kg
12679,660,społem bułka zwykła g 
12680,664,społem chleb firmowy g 
12681,687,społem rogal bagietkowy g 
12682,17089,społem bułka wieloziarnista g 
12683,9119,szynka peklowana w siatce kg
12684,17710,szynka z k kg
12685,1027,społem galaretka w cukrze kg 
12686,17820,szaszłyk wieprzowy op
12687,19679,szaszłyk grill szt
12688,17819,szaszłyk drobiowy op
12689,8108,sokołów wołowina rosołowa kg
12690,15441,sokołów szynka czterogłowy mięsień kg
12691,17988,sokołów stek wieprzowy po myśliwsku kg
12692,16194,sokołów rostbef wołowy b k kg
12693,1037,sokołów polędwica wieprzowa do zapieczenia kg
12694,16193,sokołów mięso wołowe rosołowe kg
12695,8124,sokołów karkówka grillowa kg
12696,8652,sokołów grill boczek kg
12697,2853,smoliński mięso garmażeryjne wieprzowo wołowe kg
12698,7871,skrzydła z kaczki kg
12699,7400,skrzydła z gęsi i człon kg
12700,7018,skrzydełko wędzone kg
12701,7647,serca wieprzowe kg
12702,7434,schab z k kg
12703,19901,schab grill kg
12704,2787,sarna polędwica mrożona kg
12705,571,sami swoi boczek na grilla kg
12706,15364,sadło kg
12707,17453,rozbratel wołowy kg
12708,1693,rosbef wołowy kg
12709,18912,prosiaczek mięso mielone z łopatki kg
12710,3629,prosiaczek karkówka wieprzowa na grilla kg
12711,3618,prosiaczek boczek na grilla kg
12712,7881,porcje kulinarna z gęsi kg
12713,9004,porcja rosołowa ze skrzydełkiem kg
12714,16181,porcja rosołowa z indyka kg
12715,8967,porcja rosołowa mała kg
12716,7638,porcja kaczka rosołowo czerninowa kg
12717,8750,porcja indyk kg
12718,15002,polik wołowy kg
12719,10597,polędwiczki z kurczaka kg
12720,7866,polędwica cygańska wołowa kg
12721,19671,podudzie grill kg
12722,17380,podgardle wieprzowe wędzone kg
12723,7333,podgardle wieprzowe kg
12724,7995,płuca wieprzowe kg
12725,7330,pierś z k ze skórą kg
12726,6958,paszak udko grillowe kg
12727,6950,paszak skrzydełka grillowe kg
12728,6942,paszak mięso garmażeryjne wieprzowe kg
12729,9972,paszak karkówka grilowa kg
12730,9974,paszak filet grilowy kg
12731,9973,paszak boczek rolowany grilowy kg
12732,8508,ozory wieprzowe kg
12733,16976,ozimek łopatka wieprzowa extra kg
12734,17191,ozimek kurczak wędzony kg
12735,14570,ozimek karkówka grill kg
12736,16877,ozimek ćwiartka wędzone kg
12737,14571,ozimek boczek grill kg
12738,20290,dobry wybor ser gouda kanka kg
12739,19689,ogony wędzone kg
